C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_37_538.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_37_538.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_37_538.jpg, -0.02187419, 1, 0, 18.86618
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_37_639.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_37_639.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_37_639.jpg, 0, 1, 0, 20.01517
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_37_741.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_37_741.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_37_741.jpg, 0, 1, 0, 20.92764
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_37_844.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_37_844.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_37_844.jpg, 0, 1, 0, 21.98957
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_37_949.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_37_949.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_37_949.jpg, 0, 1, 0, 23.15903
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_38_051.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_38_051.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_38_051.jpg, -0.1777473, 1, 0, 24.11153
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_38_154.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_38_154.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_38_154.jpg, -0.4775437, 1, 0, 24.94591
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_38_258.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_38_258.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_38_258.jpg, -0.6597196, 1, 0, 25.62764
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_38_360.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_38_360.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_38_360.jpg, -0.3485495, 1, 0, 26.55452
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_38_464.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_38_464.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_38_464.jpg, -0.05656067, 1, 0, 27.50686
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_38_566.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_38_566.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_38_566.jpg, 0, 1, 0, 28.41528
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_38_670.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_38_670.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_38_670.jpg, 0.0746877, 1, 0, 29.5122
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_38_770.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_38_770.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_38_770.jpg, 0.3757609, 1, 0, 30.15693
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_38_874.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_38_874.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_38_874.jpg, 0.1977054, 1, 0, 30.18945
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_38_979.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_38_979.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_38_979.jpg, 0, 1, 0, 30.18769
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_39_082.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_39_082.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_39_082.jpg, 0, 1, 0, 30.18971
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_39_189.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_39_189.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_39_189.jpg, 0, 1, 0, 30.19007
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_39_291.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_39_291.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_39_291.jpg, 0, 1, 0, 30.19008
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_39_394.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_39_394.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_39_394.jpg, 0, 1, 0, 30.19075
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_39_498.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_39_498.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_39_498.jpg, 0, 1, 0, 30.19056
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_39_603.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_39_603.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_39_603.jpg, 0, 1, 0, 30.18805
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_39_707.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_39_707.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_39_707.jpg, 0, 1, 0, 30.19079
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_39_808.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_39_808.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_39_808.jpg, 0, 1, 0, 30.19067
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_39_913.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_39_913.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_39_913.jpg, -0.1649718, 1, 0, 30.18309
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_40_014.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_40_014.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_40_014.jpg, -0.06783058, 1, 0, 30.19102
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_40_117.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_40_117.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_40_117.jpg, 0, 1, 0, 30.19027
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_40_219.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_40_219.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_40_219.jpg, 0, 1, 0, 30.19044
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_40_322.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_40_322.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_40_322.jpg, 0, 1, 0, 30.19048
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_40_425.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_40_425.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_40_425.jpg, 0, 1, 0, 30.19105
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_40_530.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_40_530.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_40_530.jpg, -0.3148281, 1, 0, 30.16532
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_40_633.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_40_633.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_40_633.jpg, -0.02000877, 1, 0, 30.19074
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_40_737.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_40_737.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_40_737.jpg, 0, 1, 0, 30.19069
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_40_838.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_40_838.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_40_838.jpg, 0, 1, 0, 30.19011
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_40_941.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_40_941.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_40_941.jpg, 0, 1, 0, 30.19032
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_41_047.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_41_047.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_41_047.jpg, -0.1306938, 1, 0, 30.18591
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_41_149.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_41_149.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_41_149.jpg, -0.4371165, 1, 0, 30.15006
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_41_252.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_41_252.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_41_252.jpg, -0.54439, 1, 0, 30.15215
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_41_356.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_41_356.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_41_356.jpg, -0.2445031, 1, 0, 30.19537
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_41_461.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_41_461.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_41_461.jpg, 0, 1, 0, 30.18445
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_41_565.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_41_565.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_41_565.jpg, 0, 1, 0, 30.1898
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_41_669.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_41_669.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_41_669.jpg, 0, 1, 0, 30.19
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_41_771.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_41_771.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_41_771.jpg, 0.0675576, 1, 0, 30.18835
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_41_876.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_41_876.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_41_876.jpg, 0.2825385, 1, 0, 30.17082
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_41_981.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_41_981.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_41_981.jpg, 0, 1, 0, 30.18879
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_42_082.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_42_082.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_42_082.jpg, 0, 1, 0, 30.18999
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_42_187.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_42_187.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_42_187.jpg, 0, 1, 0, 30.19015
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_42_287.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_42_287.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_42_287.jpg, 0, 1, 0, 30.19023
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_42_388.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_42_388.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_42_388.jpg, 0, 1, 0, 30.19023
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_42_491.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_42_491.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_42_491.jpg, 0, 1, 0, 30.19023
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_42_594.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_42_594.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_42_594.jpg, 0, 1, 0, 30.19053
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_42_695.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_42_695.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_42_695.jpg, 0, 1, 0, 30.19045
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_42_801.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_42_801.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_42_801.jpg, 0, 1, 0, 30.19069
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_42_907.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_42_907.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_42_907.jpg, 0, 1, 0, 30.19036
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_43_015.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_43_015.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_43_015.jpg, 0, 1, 0, 30.19014
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_43_115.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_43_115.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_43_115.jpg, 0, 1, 0, 30.19015
C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\center_2020_05_01_11_41_43_220.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\left_2020_05_01_11_41_43_220.jpg, C:\Users\RAHUL BHARGAV\Desktop\Data\IMG\right_2020_05_01_11_41_43_220.jpg, 0, 1, 0, 30.19031
